Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK
Date,,,,,,,,,,,,,,,,,,
2018-08-24,1547.3714599609375,4756.3056640625,2994.31494140625,1910.0,5015.0,3270.0,1940.0,5095.0,3290.0,1890.0,4915.0,3230.0,1940.0,4920.0,3270.0,59739000.0,103975000.0,96811700.0
2018-08-27,1535.219482421875,4699.39990234375,3095.041259765625,1895.0,4955.0,3380.0,1935.0,5070.0,3380.0,1860.0,4935.0,3290.0,1930.0,5020.0,3320.0,53576800.0,91285000.0,112367400.0
2018-08-28,1547.3714599609375,4737.33740234375,3049.2568359375,1910.0,4995.0,3330.0,1925.0,5020.0,3380.0,1885.0,4910.0,3300.0,1910.0,5020.0,3330.0,37976500.0,63353500.0,99638200.0
2018-08-29,1547.3714599609375,4704.14208984375,3012.62890625,1910.0,4960.0,3290.0,1915.0,4960.0,3300.0,1885.0,4895.0,3250.0,1910.0,4900.0,3260.0,38354900.0,87695500.0,79096600.0
2018-08-30,1535.219482421875,4756.3056640625,2921.059814453125,1895.0,5015.0,3190.0,1930.0,5030.0,3310.0,1895.0,4985.0,3190.0,1920.0,4995.0,3290.0,34368700.0,96273500.0,83543000.0
2018-08-31,1510.915283203125,4704.14208984375,2911.90283203125,1865.0,4960.0,3180.0,1880.0,5010.0,3180.0,1840.0,4960.0,3110.0,1880.0,5000.0,3180.0,37523200.0,111563000.0,142665100.0
2018-09-03,1502.8138427734375,4699.39990234375,2902.74560546875,1855.0,4955.0,3170.0,1890.0,5015.0,3220.0,1840.0,4920.0,3160.0,1890.0,5010.0,3180.0,22816700.0,38489500.0,64396700.0
2018-09-04,1462.3065185546875,4694.658203125,2847.804443359375,1805.0,4950.0,3110.0,1860.0,4980.0,3200.0,1800.0,4900.0,3090.0,1845.0,4965.0,3200.0,33123800.0,42271500.0,76142400.0
2018-09-05,1377.2418212890625,4552.3955078125,2682.9794921875,1700.0,4800.0,2930.0,1805.0,4900.0,3070.0,1700.0,4730.0,2900.0,1800.0,4900.0,3070.0,64767600.0,95608500.0,212574400.0
2018-09-06,1397.4952392578125,4685.173828125,2710.450439453125,1725.0,4940.0,2960.0,1735.0,5040.0,2990.0,1675.0,4720.0,2910.0,1680.0,4805.0,2910.0,77666400.0,95265000.0,205998900.0
2018-09-07,1401.5460205078125,4713.62646484375,2774.548828125,1730.0,4970.0,3030.0,1745.0,4970.0,3030.0,1720.0,4875.0,2960.0,1725.0,4965.0,2980.0,31972700.0,72551500.0,141556200.0
2018-09-10,1405.5966796875,4694.658203125,2719.607421875,1735.0,4950.0,2970.0,1780.0,4950.0,3030.0,1705.0,4830.0,2960.0,1730.0,4920.0,3030.0,46147800.0,66696500.0,86547600.0
2018-09-11,1405.5966796875,4694.658203125,2719.607421875,1735.0,4950.0,2970.0,1735.0,4950.0,2970.0,1735.0,4950.0,2970.0,1735.0,4950.0,2970.0,0.0,0.0,0.0
2018-09-12,1425.850341796875,4533.42724609375,2664.66552734375,1760.0,4780.0,2910.0,1780.0,4965.0,3010.0,1745.0,4765.0,2910.0,1745.0,4950.0,2980.0,45898700.0,87900500.0,118077900.0
2018-09-13,1405.5966796875,4552.3955078125,2747.078125,1735.0,4800.0,3000.0,1775.0,4875.0,3010.0,1725.0,4780.0,2960.0,1770.0,4840.0,2960.0,43392300.0,94051000.0,125523000.0
2018-09-14,1409.6474609375,4547.65380859375,2811.176513671875,1740.0,4795.0,3070.0,1760.0,4840.0,3070.0,1720.0,4740.0,3000.0,1735.0,4780.0,3030.0,36920200.0,72473500.0,105124900.0
2018-09-17,1389.393798828125,4538.16943359375,2719.607421875,1715.0,4785.0,2970.0,1740.0,4795.0,3060.0,1690.0,4750.0,2950.0,1735.0,4750.0,3060.0,31949100.0,39478000.0,91365700.0
2018-09-18,1417.7489013671875,4552.3955078125,2692.136474609375,1750.0,4800.0,2940.0,1765.0,4850.0,2980.0,1700.0,4740.0,2920.0,1705.0,4740.0,2970.0,45486500.0,75119500.0,138381800.0
2018-09-19,1409.6474609375,4552.3955078125,2747.078125,1740.0,4800.0,3000.0,1790.0,4845.0,3020.0,1725.0,4765.0,2970.0,1780.0,4815.0,2970.0,44840900.0,111558500.0,105405100.0
2018-09-20,1462.3065185546875,4542.9111328125,2829.490234375,1805.0,4790.0,3090.0,1825.0,4845.0,3120.0,1730.0,4780.0,3020.0,1755.0,4840.0,3050.0,88560700.0,60786000.0,154589900.0
2018-09-21,1523.0672607421875,4495.49072265625,2856.961181640625,1880.0,4740.0,3120.0,1900.0,4830.0,3190.0,1795.0,4740.0,3120.0,1820.0,4780.0,3150.0,126601900.0,152052000.0,203213300.0
2018-09-24,1474.458740234375,4538.16943359375,2756.23486328125,1820.0,4785.0,3010.0,1875.0,4815.0,3120.0,1815.0,4760.0,3000.0,1870.0,4780.0,3120.0,40507000.0,59902000.0,95256300.0
2018-09-25,1470.4080810546875,4538.16943359375,2774.548828125,1815.0,4785.0,3030.0,1830.0,4800.0,3030.0,1805.0,4765.0,2980.0,1825.0,4800.0,3010.0,25072800.0,42771000.0,110115400.0
2018-09-26,1470.4080810546875,4590.33251953125,2737.921142578125,1815.0,4840.0,2990.0,1865.0,4860.0,3060.0,1805.0,4760.0,2990.0,1825.0,4760.0,3030.0,37701700.0,71715500.0,66799500.0
2018-09-27,1478.5093994140625,4552.3955078125,2811.176513671875,1825.0,4800.0,3070.0,1845.0,4825.0,3080.0,1810.0,4770.0,3000.0,1815.0,4780.0,3000.0,33680200.0,71001000.0,123373000.0
2018-09-28,1486.61083984375,4580.84814453125,2884.431884765625,1835.0,4830.0,3150.0,1850.0,4830.0,3170.0,1820.0,4780.0,3080.0,1835.0,4780.0,3090.0,33909100.0,96975000.0,154582600.0
2018-10-01,1490.66162109375,4542.9111328125,2911.90283203125,1840.0,4790.0,3180.0,1865.0,4840.0,3190.0,1820.0,4790.0,3150.0,1830.0,4800.0,3150.0,36878300.0,36388000.0,91436300.0
2018-10-02,1494.7122802734375,4542.9111328125,2847.804443359375,1845.0,4790.0,3110.0,1900.0,4840.0,3180.0,1830.0,4750.0,3080.0,1840.0,4815.0,3150.0,66829700.0,50639500.0,132361000.0
2018-10-03,1510.915283203125,4538.16943359375,2838.6474609375,1865.0,4785.0,3100.0,1870.0,4795.0,3150.0,1835.0,4745.0,3080.0,1845.0,4750.0,3150.0,32749000.0,33524500.0,70057000.0
2018-10-04,1478.5093994140625,4476.5224609375,2747.078125,1825.0,4720.0,3000.0,1860.0,4785.0,3060.0,1810.0,4700.0,2980.0,1850.0,4785.0,3060.0,31597100.0,67869500.0,147172500.0
2018-10-05,1466.357421875,4372.1962890625,2728.76416015625,1810.0,4610.0,2980.0,1835.0,4710.0,3040.0,1790.0,4595.0,2960.0,1800.0,4710.0,3000.0,33817300.0,98249500.0,145459400.0
2018-10-08,1417.7489013671875,4448.0693359375,2719.607421875,1750.0,4690.0,2970.0,1820.0,4790.0,3010.0,1750.0,4615.0,2960.0,1810.0,4615.0,2970.0,47188000.0,57250000.0,64842800.0
2018-10-09,1401.5460205078125,4504.97509765625,2765.3916015625,1730.0,4750.0,3020.0,1770.0,4750.0,3030.0,1730.0,4680.0,2970.0,1760.0,4700.0,2970.0,30068100.0,36940000.0,51204000.0
2018-10-10,1442.052978515625,4433.84326171875,2756.23486328125,1780.0,4675.0,3010.0,1780.0,4825.0,3040.0,1730.0,4650.0,3010.0,1740.0,4780.0,3030.0,33963200.0,59394500.0,61258600.0
2018-10-11,1393.4444580078125,4310.54931640625,2664.66552734375,1720.0,4545.0,2910.0,1750.0,4660.0,2950.0,1700.0,4495.0,2870.0,1720.0,4600.0,2930.0,49872300.0,102336000.0,175505100.0
2018-10-12,1385.3431396484375,4410.13330078125,2701.293212890625,1710.0,4650.0,2950.0,1735.0,4695.0,2990.0,1705.0,4600.0,2920.0,1710.0,4600.0,2930.0,31664500.0,82574500.0,118327100.0
2018-10-15,1356.9881591796875,4523.9423828125,2747.078125,1675.0,4770.0,3000.0,1725.0,4770.0,3030.0,1675.0,4695.0,2960.0,1715.0,4700.0,2960.0,23931100.0,65950000.0,85743500.0
2018-10-16,1417.7489013671875,4571.36376953125,2747.078125,1750.0,4820.0,3000.0,1750.0,4820.0,3020.0,1685.0,4700.0,2960.0,1685.0,4770.0,3000.0,41620900.0,47449000.0,65060100.0
2018-10-17,1425.850341796875,4557.13720703125,2811.176513671875,1760.0,4805.0,3070.0,1780.0,4835.0,3080.0,1745.0,4755.0,3030.0,1780.0,4830.0,3060.0,29240800.0,38359000.0,80082100.0
2018-10-18,1401.5460205078125,4476.5224609375,2829.490234375,1730.0,4720.0,3090.0,1750.0,4775.0,3100.0,1710.0,4720.0,3050.0,1740.0,4760.0,3070.0,23312400.0,29360500.0,65133400.0
2018-10-19,1377.2418212890625,4433.84326171875,2765.3916015625,1700.0,4675.0,3020.0,1735.0,4730.0,3090.0,1690.0,4645.0,3020.0,1710.0,4660.0,3070.0,79630000.0,45219500.0,80989700.0
2018-10-22,1401.5460205078125,4391.1650390625,2792.86279296875,1730.0,4630.0,3050.0,1745.0,4720.0,3080.0,1695.0,4630.0,3010.0,1715.0,4675.0,3010.0,35681900.0,63484000.0,48806100.0
2018-10-23,1377.2418212890625,4353.22802734375,2765.3916015625,1700.0,4590.0,3020.0,1725.0,4685.0,3070.0,1695.0,4575.0,3010.0,1720.0,4680.0,3040.0,30541300.0,62162500.0,58554200.0
2018-10-24,1352.9373779296875,4296.32373046875,2701.293212890625,1670.0,4530.0,2950.0,1705.0,4630.0,3040.0,1655.0,4530.0,2950.0,1700.0,4600.0,3000.0,52183600.0,59493500.0,84562000.0
2018-10-25,1336.734619140625,4343.74365234375,2747.078125,1650.0,4580.0,3000.0,1670.0,4635.0,3000.0,1610.0,4435.0,2910.0,1630.0,4435.0,2910.0,28984900.0,87732500.0,131210200.0
2018-10-26,1397.4952392578125,4476.5224609375,2737.921142578125,1725.0,4720.0,2990.0,1730.0,4720.0,3020.0,1665.0,4600.0,2980.0,1665.0,4620.0,3000.0,83485700.0,83994000.0,66228600.0
2018-10-29,1348.8865966796875,4386.4228515625,2701.293212890625,1665.0,4625.0,2950.0,1730.0,4710.0,3020.0,1660.0,4625.0,2950.0,1730.0,4660.0,3000.0,22765000.0,34553000.0,51288900.0
2018-10-30,1336.734619140625,4457.5537109375,2774.548828125,1650.0,4700.0,3030.0,1675.0,4730.0,3030.0,1640.0,4620.0,2950.0,1665.0,4625.0,2960.0,28725000.0,68882500.0,72385100.0
2018-10-31,1336.734619140625,4486.0068359375,2884.431884765625,1650.0,4730.0,3150.0,1680.0,4775.0,3150.0,1615.0,4700.0,3030.0,1665.0,4750.0,3050.0,60829500.0,128908500.0,218534400.0
2018-11-01,1332.6839599609375,4514.458984375,2930.216552734375,1645.0,4760.0,3200.0,1650.0,4810.0,3250.0,1630.0,4745.0,3160.0,1650.0,4770.0,3190.0,29505400.0,117906500.0,197180000.0
2018-11-02,1284.0753173828125,4552.3955078125,3003.471923828125,1585.0,4800.0,3280.0,1645.0,4835.0,3290.0,1585.0,4760.0,3190.0,1645.0,4800.0,3240.0,52561000.0,114054500.0,167275500.0
2018-11-05,1275.9739990234375,4585.59033203125,2994.31494140625,1575.0,4835.0,3270.0,1610.0,4850.0,3280.0,1565.0,4790.0,3220.0,1585.0,4800.0,3260.0,34342300.0,76754500.0,79594900.0
2018-11-06,1320.53173828125,4628.26904296875,3049.2568359375,1630.0,4880.0,3330.0,1635.0,4945.0,3330.0,1585.0,4850.0,3260.0,1590.0,4860.0,3280.0,58240300.0,94410500.0,139465400.0
2018-11-07,1292.1768798828125,4571.36376953125,3085.88427734375,1595.0,4820.0,3370.0,1645.0,4920.0,3370.0,1585.0,4780.0,3310.0,1640.0,4920.0,3340.0,42912600.0,83875500.0,162720800.0
2018-11-08,1304.328857421875,4552.3955078125,3159.1396484375,1610.0,4800.0,3450.0,1625.0,4900.0,3490.0,1595.0,4780.0,3390.0,1620.0,4880.0,3400.0,79412800.0,99739000.0,200247500.0
2018-11-09,1280.024658203125,4552.3955078125,3058.41357421875,1580.0,4800.0,3340.0,1605.0,4810.0,3430.0,1580.0,4785.0,3330.0,1600.0,4800.0,3430.0,32266000.0,62938500.0,115086300.0
2018-11-12,1223.314697265625,4495.49072265625,3003.471923828125,1510.0,4740.0,3280.0,1590.0,4835.0,3360.0,1510.0,4740.0,3280.0,1575.0,4830.0,3320.0,50361300.0,65125000.0,77097900.0
2018-11-13,1227.3653564453125,4566.62255859375,3067.5703125,1515.0,4815.0,3350.0,1540.0,4820.0,3360.0,1490.0,4670.0,3230.0,1500.0,4740.0,3280.0,41302900.0,61231500.0,101884200.0
2018-11-14,1267.87255859375,4561.87939453125,3067.5703125,1565.0,4810.0,3350.0,1585.0,4850.0,3420.0,1530.0,4780.0,3350.0,1535.0,4815.0,3350.0,67359700.0,68511500.0,113793200.0
2018-11-15,1259.77099609375,4585.59033203125,3122.51220703125,1555.0,4835.0,3410.0,1575.0,4870.0,3420.0,1530.0,4790.0,3330.0,1540.0,4855.0,3370.0,45933400.0,87085500.0,106887100.0
2018-11-16,1251.669677734375,4708.8837890625,3195.767333984375,1545.0,4965.0,3490.0,1585.0,4980.0,3550.0,1535.0,4860.0,3420.0,1555.0,4870.0,3430.0,49576400.0,134145500.0,173768700.0
2018-11-19,1203.0611572265625,4761.046875,3223.23828125,1485.0,5020.0,3520.0,1550.0,5080.0,3540.0,1485.0,4980.0,3450.0,1545.0,5000.0,3540.0,97095900.0,103822500.0,78672100.0
2018-11-20,1203.0611572265625,4761.046875,3223.23828125,1485.0,5020.0,3520.0,1485.0,5020.0,3520.0,1485.0,5020.0,3520.0,1485.0,5020.0,3520.0,0.0,0.0,0.0
2018-11-21,1061.2861328125,4704.14208984375,3140.825927734375,1310.0,4960.0,3430.0,1470.0,5010.0,3470.0,1300.0,4955.0,3350.0,1470.0,5000.0,3420.0,175875600.0,107889000.0,138069100.0
2018-11-22,1041.0328369140625,4761.046875,3250.709228515625,1285.0,5020.0,3550.0,1340.0,5040.0,3550.0,1250.0,4940.0,3430.0,1330.0,4940.0,3430.0,185941900.0,87270000.0,118307300.0
2018-11-23,1049.1341552734375,4761.046875,3186.610595703125,1295.0,5020.0,3480.0,1315.0,5090.0,3580.0,1280.0,4975.0,3470.0,1290.0,5060.0,3530.0,96463200.0,57460000.0,77910800.0
2018-11-26,1032.9312744140625,4784.7568359375,3241.55224609375,1275.0,5045.0,3540.0,1290.0,5080.0,3550.0,1240.0,4960.0,3450.0,1285.0,4960.0,3450.0,90744200.0,64336500.0,82014400.0
2018-11-27,988.3734741210938,4836.92041015625,3296.493408203125,1220.0,5100.0,3600.0,1285.0,5100.0,3620.0,1220.0,5000.0,3480.0,1280.0,5040.0,3480.0,85605700.0,73989000.0,172878800.0
2018-11-28,1016.7284545898438,4827.43603515625,3342.2783203125,1255.0,5090.0,3650.0,1290.0,5125.0,3660.0,1220.0,5080.0,3580.0,1220.0,5125.0,3650.0,103874300.0,90687500.0,96069700.0
2018-11-29,1036.98193359375,4969.69873046875,3397.2197265625,1280.0,5240.0,3710.0,1305.0,5240.0,3760.0,1270.0,5100.0,3680.0,1285.0,5100.0,3700.0,87861300.0,113847500.0,138182700.0
2018-11-30,1041.0328369140625,4941.24560546875,3314.8076171875,1285.0,5210.0,3620.0,1330.0,5240.0,3690.0,1265.0,5155.0,3610.0,1290.0,5240.0,3660.0,173801300.0,178034500.0,211886100.0
2018-12-03,1057.2354736328125,4909.84521484375,3378.906005859375,1305.0,5160.0,3690.0,1330.0,5395.0,3780.0,1300.0,5100.0,3690.0,1330.0,5215.0,3720.0,78958400.0,100923000.0,136737400.0
2018-12-04,1053.184814453125,4985.9677734375,3397.2197265625,1300.0,5240.0,3710.0,1320.0,5295.0,3750.0,1250.0,5155.0,3680.0,1305.0,5160.0,3690.0,91375000.0,119232500.0,134411900.0
2018-12-05,1041.0328369140625,4976.45166015625,3342.2783203125,1285.0,5230.0,3650.0,1345.0,5230.0,3680.0,1270.0,5115.0,3610.0,1280.0,5120.0,3640.0,124311600.0,74994000.0,140136800.0
2018-12-06,1049.1341552734375,5004.99755859375,3342.2783203125,1295.0,5260.0,3650.0,1320.0,5260.0,3680.0,1275.0,5120.0,3610.0,1275.0,5170.0,3640.0,83074000.0,75450000.0,108827300.0
2018-12-07,1053.184814453125,4938.390625,3314.8076171875,1300.0,5190.0,3620.0,1310.0,5210.0,3660.0,1295.0,5160.0,3610.0,1300.0,5190.0,3640.0,66223200.0,71070000.0,111239100.0
2018-12-10,1061.2861328125,4928.8759765625,3305.650634765625,1310.0,5180.0,3610.0,1330.0,5205.0,3630.0,1290.0,5120.0,3570.0,1300.0,5120.0,3610.0,58534900.0,81221000.0,93075400.0
2018-12-11,1041.0328369140625,4909.84521484375,3314.8076171875,1285.0,5160.0,3620.0,1320.0,5200.0,3630.0,1285.0,5125.0,3580.0,1315.0,5130.0,3610.0,71048400.0,93017000.0,112667200.0
2018-12-12,1016.7284545898438,4914.60302734375,3314.8076171875,1255.0,5165.0,3620.0,1295.0,5190.0,3640.0,1250.0,5130.0,3590.0,1290.0,5190.0,3620.0,98768600.0,121623000.0,88520300.0
2018-12-13,1036.98193359375,4914.60302734375,3369.748779296875,1280.0,5165.0,3680.0,1290.0,5205.0,3690.0,1255.0,5145.0,3650.0,1260.0,5200.0,3690.0,96572600.0,84280500.0,106283800.0
2018-12-14,1041.0328369140625,4914.60302734375,3369.748779296875,1285.0,5165.0,3680.0,1310.0,5180.0,3690.0,1270.0,5140.0,3640.0,1280.0,5160.0,3670.0,109536800.0,184435000.0,122909500.0
2018-12-17,1036.98193359375,4914.60302734375,3296.493408203125,1280.0,5165.0,3600.0,1295.0,5200.0,3680.0,1260.0,5150.0,3600.0,1290.0,5185.0,3650.0,44301600.0,101438500.0,124669800.0
2018-12-18,1004.5762329101562,4819.45068359375,3323.964599609375,1240.0,5065.0,3630.0,1270.0,5115.0,3640.0,1235.0,4980.0,3550.0,1270.0,5100.0,3550.0,71205700.0,132039000.0,118738900.0
2018-12-19,1008.6268920898438,4976.45166015625,3360.592041015625,1245.0,5230.0,3670.0,1260.0,5230.0,3670.0,1230.0,5040.0,3600.0,1235.0,5040.0,3600.0,60076000.0,102220500.0,133097500.0
2018-12-20,1016.7284545898438,4867.02734375,3342.2783203125,1255.0,5115.0,3650.0,1275.0,5170.0,3660.0,1245.0,5070.0,3610.0,1245.0,5120.0,3610.0,76760400.0,94455000.0,67329000.0
2018-12-21,1012.6776733398438,4919.36083984375,3314.8076171875,1250.0,5170.0,3620.0,1260.0,5175.0,3630.0,1235.0,5040.0,3600.0,1255.0,5040.0,3610.0,65802400.0,89979500.0,174467000.0
2018-12-24,1012.6776733398438,4919.36083984375,3314.8076171875,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,0.0,0.0,0.0
2018-12-25,1012.6776733398438,4919.36083984375,3314.8076171875,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,1250.0,5170.0,3620.0,0.0,0.0,0.0
2018-12-26,988.3734741210938,4971.6943359375,3296.493408203125,1220.0,5225.0,3600.0,1240.0,5225.0,3630.0,1215.0,5140.0,3520.0,1240.0,5170.0,3550.0,42011200.0,66511500.0,83406800.0
2018-12-27,1004.5762329101562,4943.14892578125,3351.435302734375,1240.0,5195.0,3660.0,1260.0,5255.0,3670.0,1235.0,5180.0,3620.0,1250.0,5240.0,3650.0,63853800.0,50265500.0,71717800.0
2018-12-28,1012.0647583007812,4947.90673828125,3351.435302734375,1215.0,5200.0,3660.0,1230.0,5240.0,3680.0,1215.0,5180.0,3650.0,1230.0,5195.0,3680.0,61358700.0,54467500.0,122945700.0
2018-12-31,1012.0647583007812,4947.90673828125,3351.435302734375,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,0.0,0.0,0.0
2019-01-01,1012.0647583007812,4947.90673828125,3351.435302734375,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,1215.0,5200.0,3660.0,0.0,0.0,0.0
2019-01-02,1020.39453125,4985.9677734375,3305.650634765625,1225.0,5240.0,3610.0,1225.0,5245.0,3640.0,1215.0,5200.0,3590.0,1215.0,5200.0,3610.0,17086200.0,35956000.0,74945100.0
2019-01-03,1024.559326171875,4928.8759765625,3314.8076171875,1230.0,5180.0,3620.0,1235.0,5220.0,3640.0,1215.0,5115.0,3580.0,1225.0,5200.0,3580.0,26738400.0,72358000.0,93458300.0
2019-01-04,1157.8353271484375,4952.6640625,3351.435302734375,1390.0,5205.0,3660.0,1390.0,5205.0,3660.0,1220.0,5125.0,3610.0,1220.0,5175.0,3620.0,258453600.0,51465000.0,114459600.0
2019-01-07,1157.8353271484375,4990.724609375,3351.435302734375,1390.0,5245.0,3660.0,1430.0,5325.0,3710.0,1365.0,5245.0,3660.0,1410.0,5265.0,3700.0,188434700.0,73438000.0,74641100.0
2019-01-08,1174.494873046875,4985.9677734375,3369.748779296875,1410.0,5240.0,3680.0,1415.0,5320.0,3680.0,1360.0,5205.0,3630.0,1395.0,5230.0,3660.0,87842100.0,66247500.0,81361900.0
2019-01-09,1162.000244140625,5000.240234375,3406.376708984375,1395.0,5255.0,3720.0,1435.0,5320.0,3740.0,1380.0,5225.0,3690.0,1425.0,5300.0,3710.0,112359400.0,84871000.0,119390300.0
2019-01-10,1170.3299560546875,5000.240234375,3433.847412109375,1405.0,5255.0,3750.0,1415.0,5300.0,3750.0,1370.0,5190.0,3710.0,1395.0,5300.0,3740.0,59780600.0,114314500.0,141926800.0
2019-01-11,1170.3299560546875,4995.482421875,3415.53369140625,1405.0,5250.0,3730.0,1420.0,5300.0,3770.0,1395.0,5235.0,3700.0,1405.0,5280.0,3760.0,38608700.0,84826500.0,107861300.0
2019-01-14,1174.494873046875,4947.90673828125,3470.47509765625,1410.0,5200.0,3790.0,1415.0,5235.0,3790.0,1385.0,5150.0,3730.0,1405.0,5220.0,3730.0,49808900.0,87547500.0,115067500.0
2019-01-15,1216.1436767578125,5004.99755859375,3461.318359375,1460.0,5260.0,3780.0,1470.0,5260.0,3790.0,1405.0,5190.0,3740.0,1420.0,5230.0,3770.0,114172600.0,87763000.0,140860200.0
2019-01-16,1216.1436767578125,5028.78515625,3461.318359375,1460.0,5285.0,3780.0,1495.0,5285.0,3800.0,1455.0,5245.0,3760.0,1475.0,5260.0,3790.0,84230700.0,94972500.0,103772600.0
2019-01-17,1216.1436767578125,5071.60400390625,3488.7890625,1460.0,5330.0,3810.0,1510.0,5330.0,3840.0,1455.0,5285.0,3780.0,1480.0,5290.0,3790.0,142090600.0,91654000.0,119859400.0
2019-01-18,1236.9681396484375,5161.99853515625,3497.94580078125,1485.0,5425.0,3820.0,1495.0,5425.0,3850.0,1475.0,5315.0,3790.0,1480.0,5340.0,3850.0,86803600.0,100873500.0,96096600.0
2019-01-21,1224.473388671875,5276.181640625,3479.632080078125,1470.0,5545.0,3800.0,1505.0,5600.0,3830.0,1445.0,5390.0,3800.0,1495.0,5425.0,3800.0,42644600.0,87118000.0,80926000.0
2019-01-22,1174.494873046875,5328.51513671875,3452.161376953125,1410.0,5600.0,3770.0,1460.0,5620.0,3790.0,1375.0,5450.0,3740.0,1460.0,5600.0,3770.0,66118800.0,91907000.0,119687600.0
2019-01-23,1149.505615234375,5233.3623046875,3452.161376953125,1380.0,5500.0,3770.0,1420.0,5600.0,3810.0,1370.0,5475.0,3730.0,1410.0,5600.0,3760.0,99859900.0,98512500.0,163458700.0
2019-01-24,1149.505615234375,5195.3017578125,3470.47509765625,1380.0,5460.0,3790.0,1405.0,5485.0,3810.0,1380.0,5355.0,3750.0,1385.0,5430.0,3750.0,55564000.0,106781000.0,176166500.0
2019-01-25,1162.000244140625,5233.3623046875,3461.318359375,1395.0,5500.0,3780.0,1410.0,5520.0,3820.0,1380.0,5400.0,3780.0,1380.0,5400.0,3820.0,59077400.0,68944000.0,127141300.0
2019-01-28,1157.8353271484375,5228.60498046875,3461.318359375,1390.0,5495.0,3780.0,1430.0,5515.0,3790.0,1380.0,5475.0,3750.0,1400.0,5515.0,3750.0,97669800.0,69704000.0,93581100.0
2019-01-29,1116.1866455078125,5271.423828125,3378.906005859375,1340.0,5540.0,3690.0,1390.0,5550.0,3820.0,1335.0,5440.0,3650.0,1390.0,5445.0,3780.0,76464700.0,77679000.0,187613500.0
2019-01-30,1124.5164794921875,5252.39306640625,3433.847412109375,1350.0,5520.0,3750.0,1375.0,5560.0,3760.0,1340.0,5495.0,3700.0,1340.0,5560.0,3700.0,56906800.0,76285000.0,144747500.0
2019-01-31,1157.8353271484375,5361.81787109375,3525.4169921875,1390.0,5635.0,3850.0,1415.0,5640.0,3870.0,1360.0,5520.0,3800.0,1365.0,5520.0,3800.0,109294400.0,135904500.0,252448500.0
2019-02-01,1145.3408203125,5361.81787109375,3589.515380859375,1375.0,5635.0,3920.0,1400.0,5750.0,3930.0,1365.0,5560.0,3870.0,1395.0,5680.0,3880.0,45433300.0,57719500.0,140105900.0
2019-02-04,1132.84619140625,5233.3623046875,3571.201416015625,1360.0,5500.0,3900.0,1380.0,5635.0,3950.0,1355.0,5500.0,3890.0,1370.0,5635.0,3950.0,41270100.0,113846500.0,75955600.0
2019-02-05,1132.84619140625,5233.3623046875,3571.201416015625,1360.0,5500.0,3900.0,1360.0,5500.0,3900.0,1360.0,5500.0,3900.0,1360.0,5500.0,3900.0,0.0,0.0,0.0
2019-02-06,1137.0108642578125,5266.666015625,3589.515380859375,1365.0,5535.0,3920.0,1380.0,5540.0,3940.0,1355.0,5495.0,3910.0,1370.0,5500.0,3920.0,36227000.0,121996500.0,78073900.0
2019-02-07,1120.3514404296875,5261.908203125,3598.672119140625,1345.0,5530.0,3930.0,1380.0,5535.0,3930.0,1335.0,5505.0,3890.0,1375.0,5535.0,3930.0,45892300.0,63697500.0,82938300.0
2019-02-08,1087.032470703125,5252.39306640625,3562.04443359375,1305.0,5520.0,3890.0,1330.0,5535.0,3910.0,1305.0,5500.0,3850.0,1330.0,5530.0,3860.0,65555100.0,65268500.0,78473000.0
2019-02-11,1049.548583984375,5228.60498046875,3543.730712890625,1260.0,5495.0,3870.0,1305.0,5530.0,3920.0,1255.0,5460.0,3860.0,1300.0,5520.0,3890.0,62534100.0,37639000.0,55587600.0
2019-02-12,1062.0433349609375,5195.3017578125,3525.4169921875,1275.0,5460.0,3850.0,1290.0,5530.0,3900.0,1240.0,5450.0,3820.0,1275.0,5530.0,3900.0,85248600.0,95883500.0,94961400.0
2019-02-13,1049.548583984375,5157.2412109375,3470.47509765625,1260.0,5420.0,3790.0,1300.0,5490.0,3890.0,1260.0,5410.0,3780.0,1295.0,5460.0,3890.0,89133300.0,103115500.0,108181100.0
2019-02-14,1032.8890380859375,5119.1806640625,3479.632080078125,1240.0,5380.0,3800.0,1280.0,5405.0,3850.0,1240.0,5380.0,3750.0,1265.0,5405.0,3820.0,51789900.0,108738500.0,119542400.0
2019-02-15,1016.2296142578125,5100.14990234375,3452.161376953125,1220.0,5360.0,3770.0,1245.0,5410.0,3840.0,1215.0,5335.0,3750.0,1240.0,5360.0,3840.0,54815800.0,81340000.0,87738200.0
